Simülasyon süresi: 100 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 7
Tek seferde gelen önemli müşteri sayısı: 7

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 10 | Kazanç: 7
728) Masa sayısı: 8 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 139
729) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 30
730) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 75
731) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 114
732) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 142
733) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 141
734) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 140
735) Masa sayısı: 8 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 139
736) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 29
737) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 74
738) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 113
739) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 124
740) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 123
741) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 122
742) Masa sayısı: 8 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 121
743) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 28
744) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 73
745) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 112
746) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 123
747) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 122
748) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 121
749) Masa sayısı: 8 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 120
750) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 27
751) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 72
752) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 111
753) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 122
754) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 121
755) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 120
756) Masa sayısı: 8 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 119
757) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 26
758) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 71
759) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 110
760) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 121
761) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 120
762) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 119
763) Masa sayısı: 8 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 118
764) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 25
765) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 70
766) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 109
767) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 120
768) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 119
769) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 118
770) Masa sayısı: 8 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 117
771) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 24
772) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 69
773) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 108
774) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 119
775) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 118
776) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 117
777) Masa sayısı: 8 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 116
778) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 23
779) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 68
780) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 107
781) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 118
782) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 117
783) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 116
784) Masa sayısı: 8 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 115
785) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 20
786) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 19
787) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 18
788) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 17
789) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 16
790) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 15
791) Masa sayısı: 9 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 14
792) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 34
793) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 49
794) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 48
795) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 47
796) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 46
797) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 45
798) Masa sayısı: 9 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 44
799) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 33
800) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 90 | Kazanç: 76
801) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 90 | Kazanç: 75
802) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 90 | Kazanç: 74
803) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 90 | Kazanç: 73
804) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 90 | Kazanç: 72
805) Masa sayısı: 9 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 90 | Kazanç: 71
806) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 32
807) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 77
808) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 117 | Kazanç: 101
809) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 117 | Kazanç: 100
810) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 117 | Kazanç: 99
811) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 117 | Kazanç: 98
812) Masa sayısı: 9 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 117 | Kazanç: 97
813) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 31
814) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 76
815) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 132 | Kazanç: 115
816) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 144 | Kazanç: 126
817) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 144 | Kazanç: 125
818) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 144 | Kazanç: 124
819) Masa sayısı: 9 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 144 | Kazanç: 123
820) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 30
821) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 75
822) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 117
823) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 141
824) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 140
825) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 139
826) Masa sayısı: 9 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 138
827) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 29
828) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 74
829) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 116
830) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 141
831) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 140
832) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 139
833) Masa sayısı: 9 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 138
834) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 28
835) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 73
836) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 115
837) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 140
838) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 139
839) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 138
840) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 137
841) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 27
842) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 72
843) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 114
844) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 139
845) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 138
846) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 137
847) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 136
848) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 26
849) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 71
850) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 113
851) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 138
852) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 137
853) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 136
854) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 135
855) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 25
856) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 70
857) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 112
858) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 137
859) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 136
860) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 135
861) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 134
862) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 24
863) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 69
864) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 111
865) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 136
866) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 135
867) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 134
868) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 133
869) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 23
870) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 68
871) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 110
872) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 135
873) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 134
874) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 133
875) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 132
876) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 22
877) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 67
878) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 135 | Kazanç: 109
879) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 134
880) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 133
881) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 132
882) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 131
883) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 19
884) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 18
885) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 17
886) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 16
887) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 15
888) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 14
889) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 13
890) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 33
891) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 48
892) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 47
893) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 46
894) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 45
895) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 44
896) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 43
897) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 32
898) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 91 | Kazanç: 76
899) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 91 | Kazanç: 75
900) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 91 | Kazanç: 74
901) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 91 | Kazanç: 73
902) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 91 | Kazanç: 72
903) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 91 | Kazanç: 71
904) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 31
905) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 76
906) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 118 | Kazanç: 101
907) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 118 | Kazanç: 100
908) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 118 | Kazanç: 99
909) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 118 | Kazanç: 98
910) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 118 | Kazanç: 97
911) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 30
912) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 75
913) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 133 | Kazanç: 115
914) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 145 | Kazanç: 126
915) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 145 | Kazanç: 125
916) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 145 | Kazanç: 124
917) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 145 | Kazanç: 123
918) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 29
919) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 74
920) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 136 | Kazanç: 117
921) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 140
922) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 139
923) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 138
924) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 137
925) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 28
926) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 73
927) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 136 | Kazanç: 116
928) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 140
929) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 139
930) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 138
931) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 137
932) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 27
933) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 72
934) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 136 | Kazanç: 115
935) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 139
936) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 138
