Simülasyon süresi: 50 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 5
Tek seferde gelen önemli müşteri sayısı: 5

Yapılan toplam hesaplama sayısı: 4109
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 5 | Kazanç: 2
1309) Masa sayısı: 14 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 29
1310) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 1
1311) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 22
1312) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 32
1313) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 31
1314) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 30
1315) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 29
1316) Masa sayısı: 14 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 28
1317) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 0
1318) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 21
1319) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 31
1320) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 30
1321) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 29
1322) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 28
1323) Masa sayısı: 14 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 27
1324) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -1
1325) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 20
1326) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 30
1327) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 29
1328) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 28
1329) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 27
1330) Masa sayısı: 14 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 26
1331) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -2
1332) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 19
1333) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 29
1334) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 28
1335) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 27
1336) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 26
1337) Masa sayısı: 14 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 25
1338) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -3
1339) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 18
1340) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 28
1341) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 27
1342) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 26
1343) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 25
1344) Masa sayısı: 14 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 24
1345) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -4
1346) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 17
1347) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 27
1348) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 26
1349) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 25
1350) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 24
1351) Masa sayısı: 14 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 23
1352) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -5
1353) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 16
1354) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 26
1355) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 25
1356) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 24
1357) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 23
1358) Masa sayısı: 14 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 22
1359) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -6
1360) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 15
1361) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 25
1362) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 24
1363) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 23
1364) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 22
1365) Masa sayısı: 14 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 21
1366) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -7
1367) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 14
1368) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 24
1369) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 23
1370) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 22
1371) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 21
1372) Masa sayısı: 14 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 20
1373) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -3
1374) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -4
1375) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -5
1376) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -6
1377) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -7
1378) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -8
1379) Masa sayısı: 15 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -9
1380) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 4
1381) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: 9
1382) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: 8
1383) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: 7
1384) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: 6
1385) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: 5
1386) Masa sayısı: 15 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: 4
1387) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 3
1388) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 21
1389) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 21
1390) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 20
1391) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: 19
1392) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: 18
1393) Masa sayısı: 15 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: 17
1394) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 2
1395) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 23
1396) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 30
1397) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 29
1398) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 28
1399) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 27
1400) Masa sayısı: 15 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 26
1401) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 1
1402) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 22
1403) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 32
1404) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 31
1405) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 30
1406) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 29
1407) Masa sayısı: 15 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 28
1408) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 0
1409) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 21
1410) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 31
1411) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 30
1412) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 29
1413) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 28
1414) Masa sayısı: 15 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 27
1415) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -1
1416) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 20
1417) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 30
1418) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 29
1419) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 28
1420) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 27
1421) Masa sayısı: 15 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 26
1422) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -2
1423) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 19
1424) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 29
1425) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 28
1426) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 27
1427) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 26
1428) Masa sayısı: 15 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 25
1429) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -3
1430) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 18
1431) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 28
1432) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 27
1433) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 26
1434) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 25
1435) Masa sayısı: 15 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 24
1436) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -4
1437) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 17
1438) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 27
1439) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 26
1440) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 25
1441) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 24
1442) Masa sayısı: 15 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 23
1443) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -5
1444) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 16
1445) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 26
1446) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 25
1447) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 24
1448) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 23
1449) Masa sayısı: 15 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 22
1450) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -6
1451) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 15
1452) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 25
1453) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 24
1454) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 23
1455) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 22
1456) Masa sayısı: 15 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 21
1457) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -7
1458) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 14
1459) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 24
1460) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 23
1461) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 22
1462) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 21
1463) Masa sayısı: 15 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 20
1464) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -8
1465) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 13
1466) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 23
1467) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 22
1468) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 21
1469) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 20
1470) Masa sayısı: 15 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 19
1471) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -4
1472) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -5
1473) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -6
1474) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -7
1475) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -8
1476) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -9
1477) Masa sayısı: 16 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -10
1478) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 3
1479) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: 8
1480) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: 7
1481) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: 6
1482) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: 5
1483) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: 4
1484) Masa sayısı: 16 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: 3
1485) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 2
1486) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 20
1487) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 20
1488) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 19
1489) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: 18
1490) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: 17
1491) Masa sayısı: 16 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: 16
1492) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 1
1493) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 22
1494) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 29
1495) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 28
1496) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 27
1497) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 26
1498) Masa sayısı: 16 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 25
1499) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: 0
1500) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 21
1501) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 31
1502) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 30
1503) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 29
1504) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 28
1505) Masa sayısı: 16 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 27
1506) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -1
1507) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 20
1508) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 30
1509) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 29
1510) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 28
1511) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 27
1512) Masa sayısı: 16 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 26
1513) Masa sayısı: 16 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -2
1514) Masa sayısı: 16 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 19
1515) Masa sayısı: 16 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 29
1516) Masa sayısı: 16 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 28
