Simülasyon süresi: 200 sn
Müşteri gelme aralığı: 5 sn
Tek seferde gelen toplam müşteri sayısı: 9
Tek seferde gelen önemli müşteri sayısı: 9

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 17
839) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 326
840) Masa sayısı: 9 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 325
841) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 77
842) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 172
843) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 264
844) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 325
845) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 157
846) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 156
847) Masa sayısı: 9 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 155
848) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 76
849) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 171
850) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 263
851) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 324
852) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 156
853) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 155
854) Masa sayısı: 9 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 154
855) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 75
856) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 170
857) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 262
858) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 323
859) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 155
860) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 154
861) Masa sayısı: 9 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 153
862) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 74
863) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 169
864) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 261
865) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 322
866) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 154
867) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 153
868) Masa sayısı: 9 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 152
869) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 73
870) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 168
871) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 260
872) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 321
873) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 153
874) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 152
875) Masa sayısı: 9 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 151
876) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 72
877) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 167
878) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 285 | Kazanç: 259
879) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 320
880) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 180 | Kazanç: 152
881) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 180 | Kazanç: 151
882) Masa sayısı: 9 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 180 | Kazanç: 150
883) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 52
884) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 51
885) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 50
886) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 49
887) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 48
888) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 47
889) Masa sayısı: 10 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 46
890) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 83
891) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 114
892) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 113
893) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 112
894) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 111
895) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 110
896) Masa sayısı: 10 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 109
897) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 82
898) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 176
899) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 176
900) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 175
901) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 174
902) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 173
903) Masa sayısı: 10 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 172
904) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 81
905) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 176
906) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 252 | Kazanç: 235
907) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 254 | Kazanç: 236
908) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 254 | Kazanç: 235
909) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 254 | Kazanç: 234
910) Masa sayısı: 10 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 254 | Kazanç: 233
911) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 80
912) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 175
913) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 283 | Kazanç: 265
914) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 313 | Kazanç: 294
915) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 315 | Kazanç: 295
916) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 315 | Kazanç: 294
917) Masa sayısı: 10 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 315 | Kazanç: 293
918) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 79
919) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 174
920) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 267
921) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 325
922) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 324
923) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 323
924) Masa sayısı: 10 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 322
925) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 78
926) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 173
927) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 266
928) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 326
929) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 325
930) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 324
931) Masa sayısı: 10 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 323
932) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 77
933) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 172
934) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 265
935) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 325
936) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 326
937) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 325
938) Masa sayısı: 10 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 324
939) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 76
940) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 171
941) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 264
942) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 324
943) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 327
944) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 326
945) Masa sayısı: 10 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 325
946) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 75
947) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 170
948) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 263
949) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 323
950) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 326
951) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 325
952) Masa sayısı: 10 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 324
953) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 74
954) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 169
955) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 262
956) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 322
957) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 325
958) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 324
959) Masa sayısı: 10 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 323
960) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 73
961) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 168
962) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 261
963) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 321
964) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 324
965) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 323
966) Masa sayısı: 10 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 322
967) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 72
968) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 167
969) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 260
970) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 320
971) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 323
972) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 322
973) Masa sayısı: 10 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 321
974) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 71
975) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 166
976) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 286 | Kazanç: 259
977) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 319
978) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 322
979) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 321
980) Masa sayısı: 10 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 320
981) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 51
982) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 50
983) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 49
984) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 48
985) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 47
986) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 46
987) Masa sayısı: 11 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 45
988) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 82
989) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 113
990) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 112
991) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 111
992) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 110
993) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 109
994) Masa sayısı: 11 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 108
995) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 81
996) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 175
997) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 175
998) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 174
999) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 173
1000) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 172
1001) Masa sayısı: 11 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 171
1002) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 80
1003) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 175
1004) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 253 | Kazanç: 235
1005) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 255 | Kazanç: 236
1006) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 255 | Kazanç: 235
1007) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 255 | Kazanç: 234
1008) Masa sayısı: 11 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 255 | Kazanç: 233
1009) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 79
1010) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 174
1011) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 284 | Kazanç: 265
1012) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 314 | Kazanç: 294
1013) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 316 | Kazanç: 295
1014) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 316 | Kazanç: 294
1015) Masa sayısı: 11 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 316 | Kazanç: 293
1016) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 78
1017) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 173
1018) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 267
1019) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 324
1020) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 323
1021) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 322
1022) Masa sayısı: 11 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 321
1023) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 77
1024) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 172
1025) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 266
1026) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 325
1027) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 324
1028) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 323
1029) Masa sayısı: 11 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 322
1030) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 76
1031) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 171
1032) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 265
1033) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 324
1034) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 325
1035) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 324
1036) Masa sayısı: 11 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 323
1037) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 75
1038) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 170
1039) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 264
1040) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 323
1041) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 326
1042) Masa sayısı: 11 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 325
